"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000140521",923.932949636548,0.298520824028274,0.0828589870618955,3.60275734248693,0.000314859431008625,0.000771727639149361,"POLG","5428","DNA polymerase gamma, catalytic subunit"
"ENSG00000069712",66.9730409120648,-0.803456561734522,0.223037076623123,-3.60234528670837,0.000315359094447219,0.000772823800126889,"KIAA1107","23285","KIAA1107"
"ENSG00000158683",9.50063825125523,-2.50425203096203,0.695214676000808,-3.60212768431131,0.000315623260959333,0.000773342580219226,"PKD1L1","168507","polycystin 1 like 1, transient receptor potential channel interacting"
"ENSG00000019995",468.379757639867,0.322871190747871,0.0896357038933173,3.60203776758585,0.000315732479181329,0.000773481595441229,"ZRANB1","54764","zinc finger RANBP2-type containing 1"
"ENSG00000063438",1179.16202004926,0.22353233389683,0.0620651327421727,3.60157666665139,0.000316293116039084,0.00077472626627622,"AHRR","57491","aryl-hydrocarbon receptor repressor"
"ENSG00000182552",262.068470621216,-0.413009858963566,0.114683540758131,-3.60130020605667,0.00031662970175863,0.000775421825277283,"RWDD4","201965","RWD domain containing 4"
"ENSG00000184277",372.884807534004,0.355867198616227,0.0989055681370176,3.59805019393075,0.000320611753278108,0.000785043365976533,"TM2D3","80213","TM2 domain containing 3"
"ENSG00000136807",723.135259152279,0.286154764868853,0.0795355795203844,3.59782083181419,0.000320894540860843,0.000785605272957991,"CDK9","1025","cyclin dependent kinase 9"
"ENSG00000171159",521.088318201215,0.308587157466343,0.0857818781273621,3.59734671474757,0.000321479834578381,0.000786907457567875,"C9orf16","79095","chromosome 9 open reading frame 16"
"ENSG00000137941",549.476377926411,0.315051261506307,0.0875997110883197,3.59648744946962,0.000322543137963172,0.000789379071288813,"TTLL7","79739","tubulin tyrosine ligase like 7"
"ENSG00000188266",14.3745571339226,-1.85298443254832,0.515277929548466,-3.59608732741974,0.000323039394071585,0.000790462326054627,"HYKK","123688","hydroxylysine kinase"
"ENSG00000115421",221.641896987128,0.469857492128402,0.130698498656594,3.59497237503039,0.000324425999735826,0.000793723503337748,"PAPOLG","64895","poly(A) polymerase gamma"
"ENSG00000072958",1606.64708588356,-0.201916442983962,0.0561731341211604,-3.59453760490639,0.000324968207763179,0.000794918082325932,"AP1M1","8907","adaptor related protein complex 1 mu 1 subunit"
"ENSG00000181019",3198.80647628168,-0.172446188537009,0.0479772148572738,-3.59433512449639,0.000325221013333849,0.000795404463079036,"NQO1","1728","NAD(P)H quinone dehydrogenase 1"
"ENSG00000143748",230.342660334374,-0.430353663167327,0.119768075349614,-3.59322517215948,0.000326610110111121,0.0007986692886706,"NVL","4931","nuclear VCP-like"
"ENSG00000180739",14.1741914690075,1.95895257400894,0.54527364875476,3.59260451790141,0.000327389272710374,0.000800441788521149,"S1PR5","53637","sphingosine-1-phosphate receptor 5"
"ENSG00000113205",9.77531824626817,2.41233704871258,0.671663036001008,3.59158822119394,0.000328668877939951,0.000803386052894665,"PCDHB3","56132","protocadherin beta 3"
"ENSG00000123143",1546.12156338922,-0.195885108323271,0.054540373586093,-3.59156154319446,0.000328702530801657,0.000803386052894665,"PKN1","5585","protein kinase N1"
"ENSG00000170836",304.264545144773,0.438058275668909,0.12201350973356,3.59024403629971,0.000330368512567052,0.00080732401562149,"PPM1D","8493","protein phosphatase, Mg2+/Mn2+ dependent 1D"
"ENSG00000112305",143.812146448372,-0.537146005003397,0.149649767866,-3.58935408095234,0.000331498325066134,0.000809950649009398,"SMAP1","60682","small ArfGAP 1"
"ENSG00000214063",2351.9649596415,0.194439520565928,0.0541822973939941,3.58861712990932,0.000332436631721054,0.000812108582513657,"TSPAN4","7106","tetraspanin 4"
"ENSG00000196110",67.0729795907422,0.865562400291624,0.241212906341289,3.58837515546101,0.000332745261924429,0.000812727820722943,"ZNF699","374879","zinc finger protein 699"
"ENSG00000110274",609.518423180129,-0.284422518170349,0.0793273808244083,-3.58542681246366,0.000336527372497442,0.000821829397823911,"CEP164","22897","centrosomal protein 164"
"ENSG00000275591",9.01436836540411,-2.45034053935693,0.683879801681157,-3.58299884472878,0.000339672110624262,0.000829371697544794,"XKR5","389610","XK related 5"
"ENSG00000173406",87.6306447493025,0.730844450520036,0.204052595551623,3.58164741077818,0.000341434396122838,0.000833536546307502,"DAB1","1600","DAB1, reelin adaptor protein"
"ENSG00000158796",330.867200992377,-0.378073266888598,0.105568905023517,-3.58129381757229,0.000341896895506492,0.000834527400790771,"DEDD","9191","death effector domain containing"
"ENSG00000108064",356.271416077923,-0.357039256008923,0.0997164820319289,-3.58054404581381,0.000342879535522756,0.000836787314875704,"TFAM","7019","transcription factor A, mitochondrial"
"ENSG00000134759",1519.18428638659,0.212277976444215,0.059315015275374,3.578823599028,0.000345144323769835,0.000842175007238382,"ELP2","55250","elongator acetyltransferase complex subunit 2"
"ENSG00000164850",67.4280671635445,-0.773894204646458,0.216388210827171,-3.57641574690298,0.00034833751445031,0.000849825904315291,"GPER1","2852","G protein-coupled estrogen receptor 1"
"ENSG00000111801",251.7636468062,0.435291077156755,0.121727834811072,3.57593707168413,0.000348975596902983,0.000851241699297612,"BTN3A3","10384","butyrophilin subfamily 3 member A3"
"ENSG00000143933",12059.6376563529,-0.18451358994436,0.0516179845700113,-3.57459888218027,0.000350765232166892,0.000855401722389878,"CALM2","805","calmodulin 2"
"ENSG00000154945",769.273332607335,-0.252314621683117,0.0705859060424828,-3.57457509337997,0.000350797123770147,0.000855401722389878,"ANKRD40","91369","ankyrin repeat domain 40"
"ENSG00000102870",869.175048494256,0.258146441747877,0.0722183792594021,3.57452554869221,0.000350863552787806,0.000855422173860493,"ZNF629","23361","zinc finger protein 629"
"ENSG00000147642",8.5536678871083,-2.59042669658914,0.724707455592861,-3.57444466259836,0.000350972029331285,0.000855545115495283,"SYBU","55638","syntabulin"
"ENSG00000204611",195.226544632303,0.504892246787505,0.141255658498517,3.57431519667446,0.000351145721694089,0.000855826963176367,"ZNF616","90317","zinc finger protein 616"
"ENSG00000019549",816.212153974087,-0.247404640665784,0.0692424313758372,-3.57302070060061,0.000352886852746044,0.000859928312792858,"SNAI2","6591","snail family transcriptional repressor 2"
"ENSG00000170906",304.475848781285,-0.373474508664839,0.104571235949108,-3.57148412061038,0.000354964073038516,0.000864847166216176,"NDUFA3","4696","NADH:ubiquinone oxidoreductase subunit A3"
"ENSG00000185278",186.710760911749,0.522639102232197,0.146354966125034,3.57103770421905,0.000355569699805936,0.000866179543097501,"ZBTB37","84614","zinc finger and BTB domain containing 37"
"ENSG00000102882",987.437227935649,-0.239146622010479,0.0669753174029689,-3.57066799059138,0.000356071999876401,0.000867259813944538,"MAPK3","5595","mitogen-activated protein kinase 3"
"ENSG00000128708",523.734817748412,-0.314624643062763,0.0881151952316242,-3.57060598045234,0.000356156313005178,0.000867321834281282,"HAT1","8520","histone acetyltransferase 1"
"ENSG00000121774",2347.08189002744,-0.172168015514157,0.0482410399486276,-3.56891177506747,0.000358467104119282,0.000872804919958694,"KHDRBS1","10657","KH RNA binding domain containing, signal transduction associated 1"
"ENSG00000138834",807.005998021846,0.258986045310609,0.0725796425368912,3.56830147212381,0.000359302948922958,0.000874695550252157,"MAPK8IP3","23162","mitogen-activated protein kinase 8 interacting protein 3"
"ENSG00000099821",592.403776167424,-0.281686288007958,0.0789553360309967,-3.56766625497448,0.000360174850551426,0.00087667331914565,"POLRMT","5442","RNA polymerase mitochondrial"
"ENSG00000116030",1693.69266401291,0.196422211082929,0.055080552348378,3.5660900755058,0.000362346873739622,0.000881814436125256,"SUMO1","7341","small ubiquitin-like modifier 1"
"ENSG00000104960",957.754901682157,0.241557105597412,0.0677486002157071,3.56549219951866,0.000363173964334748,0.000883681341648591,"PTOV1","53635","prostate tumor overexpressed 1"
"ENSG00000158747",187.232404612608,-0.493160222307998,0.138333474734755,-3.56501001116035,0.000363842300401064,0.000885161410252705,"NBL1","4681","neuroblastoma 1, DAN family BMP antagonist"
"ENSG00000179134",1653.47157826679,-0.198828740409675,0.0557829595084157,-3.56432756816494,0.000364790164715588,0.000887320918893931,"SAMD4B","55095","sterile alpha motif domain containing 4B"
"ENSG00000110066",553.660011530865,0.300738292094414,0.0843905616213462,3.56364842603848,0.000365735736069836,0.000889474138316377,"KMT5B","51111","lysine methyltransferase 5B"
"ENSG00000145476",139.434922656952,0.564924375222662,0.15855665950019,3.56291799413184,0.00036675527582177,0.000891806509661977,"CYP4V2","285440","cytochrome P450 family 4 subfamily V member 2"
"ENSG00000180834",49.4863018299875,-0.925243375825491,0.259697346109559,-3.56277562973307,0.000366954297786194,0.000892143259777785,"MAP6D1","79929","MAP6 domain containing 1"
"ENSG00000110700",3351.8162427501,-0.162371305709394,0.0455803504959238,-3.56230928333722,0.000367606946059187,0.0008935825781,"RPS13","6207","ribosomal protein S13"
"ENSG00000079257",382.434097296122,-0.389879620217835,0.109457349815596,-3.56193184719592,0.000368135959546424,0.000894720938620579,"LXN","56925","latexin"
"ENSG00000130005",420.247927922013,0.325838448725741,0.0915017032071614,3.56100965670592,0.000369431494770608,0.000897721577894347,"GAMT","2593","guanidinoacetate N-methyltransferase"
"ENSG00000108100",1410.83219945771,-0.218296463237167,0.0613081402694214,-3.56064402341767,0.000369946332099939,0.000898824438260618,"CCNY","219771","cyclin Y"
"ENSG00000159352",1735.51499827404,-0.192547476461128,0.0540978140781554,-3.55924688903241,0.000371919780207907,0.000903470202852174,"PSMD4","5710","proteasome 26S subunit, non-ATPase 4"
"ENSG00000163909",6.72067942828981,3.59781275818016,1.01124751429008,3.55779639241528,0.000373979011609967,0.000908322787262309,"HEYL","26508","hes related family bHLH transcription factor with YRPW motif-like"
"ENSG00000079462",264.406357333763,0.406714961237047,0.114329106743312,3.5574052209661,0.000374536169243037,0.000909526126594807,"PAFAH1B3","5050","platelet activating factor acetylhydrolase 1b catalytic subunit 3"
"ENSG00000006453",134.641791741153,-0.554423282762194,0.155934131346426,-3.5554966573064,0.000377265741737655,0.000916003707039466,"BAIAP2L1","55971","BAI1 associated protein 2 like 1"
"ENSG00000159128",764.368263393608,-0.255281137601726,0.0718080447502647,-3.55504927741101,0.000377908256118203,0.000917412597376063,"IFNGR2","3460","interferon gamma receptor 2"
"ENSG00000160190",26.4341579731143,2.62618482073587,0.738984462701388,3.55377542192936,0.000379743338272449,0.000921715632322029,"SLC37A1","54020","solute carrier family 37 member 1"
"ENSG00000154133",28.1011552626184,-1.26032939582483,0.354755131057686,-3.55267418421043,0.000381336460903982,0.000925430061057614,"ROBO4","54538","roundabout guidance receptor 4"
"ENSG00000148300",605.942371373527,0.280720189820746,0.0790513419763664,3.55111226201159,0.000383606755530311,0.000930786362035844,"REXO4","57109","REX4 homolog, 3'-5' exonuclease"
"ENSG00000204389",306.605164486669,0.391546997905382,0.110304948904137,3.54967752394922,0.000385703310005759,0.000935626774928878,"HSPA1A","3303","heat shock protein family A (Hsp70) member 1A"
"ENSG00000127995",145.378372241435,-0.538920602234747,0.151823150314512,-3.54966025351427,0.000385728612055086,0.000935626774928878,"CASD1","64921","CAS1 domain containing 1"
"ENSG00000087263",1068.31480263424,-0.222978579670225,0.0628426521342343,-3.54820447733388,0.000387866981717589,0.000940658808055591,"OGFOD1","55239","2-oxoglutarate and iron dependent oxygenase domain containing 1"
"ENSG00000157404",214.487572472863,-0.518016006138629,0.146003822782501,-3.54796193871107,0.000388224318139461,0.000941370516738957,"KIT","3815","KIT proto-oncogene receptor tyrosine kinase"
"ENSG00000183775",24.1429540368924,-1.38783088137405,0.391469996711004,-3.54517815677864,0.000392347802496204,0.000951212685176684,"KCTD16","57528","potassium channel tetramerization domain containing 16"
"ENSG00000128607",999.036793192632,0.228151803596925,0.0643658375074288,3.54461019124613,0.000393194113969841,0.000953107705869656,"KLHDC10","23008","kelch domain containing 10"
"ENSG00000233757",21.283781380435,1.44331639484613,0.407237778156167,3.5441613530576,0.000393864123015571,0.000954574814175872,NA,NA,NA
"ENSG00000175334",1037.36637641244,-0.231028421776399,0.0651876624013551,-3.54405133219804,0.000394028520803709,0.000954816234726252,"BANF1","8815","barrier to autointegration factor 1"
"ENSG00000197798",274.201025949298,-0.41583199427064,0.117347351732653,-3.54359930693631,0.000394704629018316,0.000956297356973851,"FAM118B","79607","family with sequence similarity 118 member B"
"ENSG00000204514",171.472094328402,0.495460865532268,0.139932622059883,3.54071022352629,0.00039905159029699,0.00096667033823094,"ZNF814","730051","zinc finger protein 814"
"ENSG00000124006",749.131845556453,0.266810500420056,0.0753623717784856,3.54036761481311,0.000399570041069869,0.000967767175889521,"OBSL1","23363","obscurin like 1"
"ENSG00000146205",51.5037318100642,0.93067243857597,0.26288885261502,3.54017459971521,0.000399862397176085,0.000968316136966996,"ANO7","50636","anoctamin 7"
"ENSG00000165152",431.493334896721,-0.319140952870882,0.0901584485340282,-3.53977866811262,0.000400462732392333,0.000969610604566816,"TMEM246","84302","transmembrane protein 246"
"ENSG00000186625",201.09789049481,-0.459136858125061,0.129720267910137,-3.53943809646713,0.000400979801092541,0.000970703073012792,"KATNA1","11104","katanin catalytic subunit A1"
"ENSG00000177106",236.548953698602,-0.445388922217385,0.125849111412086,-3.53907085413565,0.000401538061093035,0.000971894883295968,"EPS8L2","64787","EPS8 like 2"
"ENSG00000129657",2242.77697555347,0.185132685383111,0.0523121145441851,3.53900214121033,0.000401642595010282,0.000971988270157888,"SEC14L1","6397","SEC14 like lipid binding 1"
"ENSG00000174501",38.4823640536393,1.03909156791109,0.293657007871866,3.53845316153491,0.000402478678766947,0.000973851710337754,"ANKRD36C","400986","ankyrin repeat domain 36C"
"ENSG00000108061",1085.55440113672,-0.242107530630312,0.0684281979075625,-3.53812518864471,0.000402978949685017,0.000974902127455315,"SHOC2","8036","SHOC2, leucine rich repeat scaffold protein"
"ENSG00000146063",461.203084718745,0.315287047498067,0.0891146107071916,3.53799500436602,0.000403177686276363,0.000975222836097332,"TRIM41","90933","tripartite motif containing 41"
"ENSG00000144134",61.5556767639637,0.834627359759519,0.235929171848171,3.53761831663883,0.000403753245738414,0.000976454764636158,"RABL2A","11159","RAB, member of RAS oncogene family like 2A"
"ENSG00000124243",330.797673484179,-0.357827780332062,0.101172700474683,-3.53680171284547,0.000405003610911601,0.000979318001249413,"BCAS4","55653","breast carcinoma amplified sequence 4"
"ENSG00000128655",12.988619240376,-1.96029107995734,0.554355890828453,-3.53615991529881,0.000405988854349537,0.000981539326673798,"PDE11A","50940","phosphodiesterase 11A"
"ENSG00000104671",275.962844508033,0.393980055140168,0.111447016669711,3.53513325805557,0.000407569564436334,0.000985199317805919,"DCTN6","10671","dynactin subunit 6"
"ENSG00000180257",79.7559631986018,0.736362046388816,0.2083095121597,3.53494201371028,0.000407864651459149,0.000985750940177917,"ZNF816","125893","zinc finger protein 816"
"ENSG00000005189",28.392107152593,-1.21925608281001,0.345024529789192,-3.53382434447478,0.000409593192585806,0.00098976626862266,"REXO5","81691","RNA exonuclease 5"
"ENSG00000136636",878.422235446991,-0.24765436267953,0.070155908344939,-3.53005710455455,0.000415469982545551,0.00100380272176333,"KCTD3","51133","potassium channel tetramerization domain containing 3"
"ENSG00000168385",9910.8806384538,0.126372107754153,0.0358010728630627,3.52984136083074,0.00041580890942705,0.00100445692626387,"SEPT2","4735","septin 2"
"ENSG00000174370",6.56629023143366,-3.2649227955595,0.925533254619925,-3.52761262684209,0.000419325327589942,0.00101278542740422,"C11orf45","219833","chromosome 11 open reading frame 45"
"ENSG00000273611",257.946579042597,0.41246385942934,0.116934360321283,3.52731103412268,0.000419803297596578,0.00101377371784014,"ZNHIT3","9326","zinc finger HIT-type containing 3"
"ENSG00000221886",59.2461841813429,-0.842616325768222,0.238940779702112,-3.52646512168712,0.000421146632265548,0.00101685109212478,"ZBED8","63920","zinc finger BED-type containing 8"
"ENSG00000130724",854.171030306096,0.24081828312547,0.0682917374145057,3.5263165390535,0.000421383000061993,0.00101725514413,"CHMP2A","27243","charged multivesicular body protein 2A"
"ENSG00000204516",246.823531392122,0.420803061579859,0.119372433124951,3.5251276242262,0.000423278812516113,0.00102166445117302,"MICB","4277","MHC class I polypeptide-related sequence B"
"ENSG00000151247",716.31815376852,-0.269469440345965,0.0764628794081276,-3.52418640825239,0.000424785296060419,0.00102513274821327,"EIF4E","1977","eukaryotic translation initiation factor 4E"
"ENSG00000198887",886.833844836181,0.237906665091108,0.0675092754616039,3.52405893063418,0.000424989717643508,0.00102545816284054,"SMC5","23137","structural maintenance of chromosomes 5"
"ENSG00000173442",1027.14694424476,-0.220782776407635,0.0626569921098102,-3.52367339978114,0.00042560850943013,0.0010267831415913,"EHBP1L1","254102","EH domain binding protein 1 like 1"
"ENSG00000174227",852.195874775807,0.243960812871506,0.0692376595331748,3.52352772344382,0.000425842544452094,0.00102717961049672,"PIGG","54872","phosphatidylinositol glycan anchor biosynthesis class G"
"ENSG00000170677",856.396691862847,0.244330924139071,0.0693477258427857,3.52327233762473,0.000426253122273284,0.0010280017208417,"SOCS6","9306","suppressor of cytokine signaling 6"
"ENSG00000177352",256.97563676028,-0.445840114334214,0.126543441759241,-3.52321786207192,0.000426340749165509,0.00102804482349497,"CCDC71","64925","coiled-coil domain containing 71"
"ENSG00000105996",21.1472581815306,-1.43888659829196,0.408444215747423,-3.52284728933888,0.000426937282105933,0.00102931484764882,"HOXA2","3199","homeobox A2"
"ENSG00000158006",278.236978217026,-0.410271241797359,0.116466846214449,-3.52264404105123,0.000427264793799083,0.00102993597170606,"PAFAH2","5051","platelet activating factor acetylhydrolase 2"
"ENSG00000146411",79.7212219196497,-0.711119525445692,0.201892702854336,-3.52226462567475,0.000427876806670818,0.00103124258000237,"SLC2A12","154091","solute carrier family 2 member 12"
"ENSG00000169241",181.798868748699,-0.496735541364953,0.141058346590784,-3.52148988961287,0.000429129031245852,0.00103409150793024,"SLC50A1","55974","solute carrier family 50 member 1"
"ENSG00000108861",2108.4349841845,0.205662226146357,0.0584126938382223,3.52084816899476,0.000430168849779628,0.00103642774367372,"DUSP3","1845","dual specificity phosphatase 3"
"ENSG00000175305",23.00688156382,-1.36435191138276,0.387562148700033,-3.52034355253496,0.000430988161887206,0.00103823202515424,"CCNE2","9134","cyclin E2"
"ENSG00000103018",1221.65917802425,0.227867261980582,0.0647564731567543,3.51883373001167,0.000433448269307377,0.00104398767658966,"CYB5B","80777","cytochrome b5 type B"
"ENSG00000152413",262.740740611188,0.415731026338423,0.118150071703722,3.51866926819079,0.000433717034023146,0.001044464321476,"HOMER1","9456","homer scaffold protein 1"
"ENSG00000164919",779.286727860824,0.254544503512191,0.0723481907504421,3.51832576422287,0.000434278892647149,0.00104564651524811,"COX6C","1345","cytochrome c oxidase subunit 6C"
"ENSG00000137817",188.767482471063,0.473569834296861,0.134624684087893,3.51770433115875,0.000435297078122275,0.0010479268764074,"PARP6","56965","poly(ADP-ribose) polymerase family member 6"
"ENSG00000198373",623.138152135634,0.288251495405756,0.0819761035565347,3.51628685555863,0.000437627882464953,0.00105336595325306,"WWP2","11060","WW domain containing E3 ubiquitin protein ligase 2"
"ENSG00000085365",931.255959866776,-0.235028600897329,0.0668448901150918,-3.51602943011296,0.000438052424091792,0.00105421564765918,"SCAMP1","9522","secretory carrier membrane protein 1"
"ENSG00000186063",1183.65507127831,-0.222408421988132,0.0632596755878999,-3.51580086241659,0.000438429696209169,0.00105495132452747,"AIDA","64853","axin interactor, dorsalization associated"
"ENSG00000006756",163.974807017121,-0.497555170558817,0.141539973058294,-3.51529790353921,0.000439260944658118,0.00105677894260061,"ARSD","414","arylsulfatase D"
"ENSG00000064012",168.242268394658,-0.504147349461807,0.143491783877164,-3.51342310925191,0.000442372428226818,0.0010639400000386,"CASP8","841","caspase 8"
"ENSG00000115866",715.474259913273,-0.272242446098934,0.0774865076068456,-3.51341742591174,0.000442381891724558,0.0010639400000386,"DARS","1615","aspartyl-tRNA synthetase"
"ENSG00000177570",56.2088364815947,-0.841534287530166,0.239523913012069,-3.51336230670115,0.000442473682155724,0.00106398713127934,"SAMD12","401474","sterile alpha motif domain containing 12"
"ENSG00000170653",383.2868418281,0.332882861482056,0.0947662168261673,3.51267437522249,0.000443620796103072,0.00106657149966836,"ATF7","11016","activating transcription factor 7"
"ENSG00000182580",70.0660351487468,-0.847571744132013,0.241371997421464,-3.51147503930232,0.000445627308792215,0.00107122089006356,"EPHB3","2049","EPH receptor B3"
"ENSG00000111252",1250.85275356683,-0.205052719294478,0.0583999822591777,-3.51117776687772,0.000446125959759397,0.0010722146885367,"SH2B3","10019","SH2B adaptor protein 3"
"ENSG00000262209",113.026379493613,0.619292319860299,0.176379179529754,3.51114185649009,0.00044618623183577,0.0010722146885367,"PCDHGB3","56102","protocadherin gamma subfamily B, 3"
"ENSG00000143756",725.092803723163,-0.262694650654855,0.0748250761354416,-3.51078360654587,0.000446787935605218,0.00107348558769966,"FBXO28","23219","F-box protein 28"
"ENSG00000204147",74.0686777161477,0.753694673799714,0.214692813556034,3.51057243750268,0.000447142962244003,0.00107416348452357,"ASAH2B","653308","N-acylsphingosine amidohydrolase 2B"
"ENSG00000089177",262.611795122043,-0.437917714896415,0.124781200530064,-3.50948470631925,0.000448975878425739,0.00107839088921749,"KIF16B","55614","kinesin family member 16B"
"ENSG00000158792",175.644314509495,0.495114234068599,0.141092636087876,3.50914298433144,0.00044955315394422,0.001079601496306,"SPATA2L","124044","spermatogenesis associated 2 like"
"ENSG00000130725",1074.46893516112,-0.218006648593416,0.0621404032933051,-3.508291498599,0.000450994595067131,0.00108288666375031,"UBE2M","9040","ubiquitin conjugating enzyme E2 M"
"ENSG00000131242",13.9978806101951,-1.83642047495981,0.523510197836915,-3.50789818908531,0.000451661865994276,0.00108431219759303,"RAB11FIP4","84440","RAB11 family interacting protein 4"
"ENSG00000076650",108.965194849414,-0.641502882736914,0.182918619202817,-3.50703982750725,0.000453121323802644,0.00108763877364876,"GPATCH1","55094","G-patch domain containing 1"
"ENSG00000110108",1144.29864936307,-0.222010880566395,0.063324446731691,-3.50592688961133,0.000455020186277221,0.00109201880888352,"TMEM109","79073","transmembrane protein 109"
"ENSG00000253305",57.6159007796288,0.877275545290246,0.25027601010326,3.50523226308545,0.000456209098891119,0.00109469386184587,"PCDHGB6","56100","protocadherin gamma subfamily B, 6"
"ENSG00000100523",411.261898916062,-0.326533814218759,0.0931861760007073,-3.50410144758253,0.00045815078883793,0.00109917407226004,"DDHD1","80821","DDHD domain containing 1"
"ENSG00000169100",7252.37216456098,0.13797957410801,0.0393781661956552,3.50396139379476,0.000458391807022235,0.00109957331573791,"SLC25A6","293","solute carrier family 25 member 6"
"ENSG00000078246",698.296096002201,-0.273320831478448,0.0780286338894528,-3.50282733215188,0.000460347772773415,0.00110408551263378,"TULP3","7289","tubby like protein 3"
"ENSG00000050426",299.079870108741,0.382504304606837,0.109225874760735,3.50195688928776,0.000461854343273531,0.0011073944561592,"LETMD1","25875","LETM1 domain containing 1"
"ENSG00000130159",250.330968903247,-0.417731769302033,0.119285699561728,-3.50194340844576,0.000461877712173336,0.0011073944561592,"ECSIT","51295","ECSIT signalling integrator"
"ENSG00000161328",49.980474939629,0.892449400975296,0.254851559112603,3.501840067539,0.000462056889211375,0.00110764385705876,"LRRC56","115399","leucine rich repeat containing 56"
"ENSG00000060491",817.89841168203,-0.248062552578861,0.0708573918511315,-3.50087049633482,0.000463741136244684,0.00111150054740188,"OGFR","11054","opioid growth factor receptor"
"ENSG00000132485",1114.45097924313,-0.220094189754385,0.0628738902575312,-3.50056579691316,0.000464271612918416,0.00111259106198238,"ZRANB2","9406","zinc finger RANBP2-type containing 2"
"ENSG00000100242",1310.23730956799,-0.222312143904666,0.0635102193034238,-3.50041530863808,0.000464533819338538,0.00111303843755672,"SUN2","25777","Sad1 and UNC84 domain containing 2"
"ENSG00000149633",236.119574386399,0.416921405186052,0.119195628522183,3.49779107132658,0.000469128484538749,0.00112386469524254,"KIAA1755","85449","KIAA1755"
"ENSG00000144339",63.9320060641934,0.883435225973501,0.252584831885458,3.49757829628551,0.000469502875400373,0.00112457880345371,"TMEFF2","23671","transmembrane protein with EGF like and two follistatin like domains 2"
"ENSG00000092969",388.813350019419,0.336668361525473,0.0962624816574835,3.49739956552741,0.000469817578627669,0.00112514973575148,"TGFB2","7042","transforming growth factor beta 2"
"ENSG00000029725",1248.70856658591,-0.206437394993741,0.0590327274072836,-3.49699910643583,0.00047052340834971,0.00112665702554964,"RABEP1","9135","rabaptin, RAB GTPase binding effector protein 1"
"ENSG00000259494",64.6640841240789,-0.794587555164917,0.227442750980454,-3.49357168667557,0.000476605004198139,0.00114103387782199,"MRPL46","26589","mitochondrial ribosomal protein L46"
"ENSG00000170385",942.12466341497,0.246762157531256,0.0706563653394048,3.4924264267757,0.000478653436830981,0.0011457518843617,"SLC30A1","7779","solute carrier family 30 member 1"
"ENSG00000169252",32.4073910471759,-1.13888908010354,0.326205035020985,-3.49132894294618,0.00048062411895173,0.00115028227754313,"ADRB2","154","adrenoceptor beta 2"
"ENSG00000169410",1119.7445151704,0.227805904277664,0.0652690858652819,3.49025731336064,0.000482555676305996,0.00115471757710631,"PTPN9","5780","protein tyrosine phosphatase, non-receptor type 9"
"ENSG00000138279",1404.07340936725,-0.210426533075104,0.0602933234188578,-3.49004700923965,0.000482935587517208,0.00115543907286179,"ANXA7","310","annexin A7"
"ENSG00000142039",448.128551357153,0.318683416961822,0.0913399571693597,3.48898145825631,0.000484864780326591,0.00115986643928799,"CCDC97","90324","coiled-coil domain containing 97"
"ENSG00000155827",900.834777034638,0.244615735679695,0.0701258565422193,3.48823882860417,0.000486213567783443,0.00116290418078422,"RNF20","56254","ring finger protein 20"
"ENSG00000128578",58.0485241061117,-0.852536941583108,0.244420568926612,-3.48799180579228,0.000486662993422504,0.00116374715079903,"STRIP2","57464","striatin interacting protein 2"
"ENSG00000166441",7799.27476885031,-0.143891654861614,0.0412538343448984,-3.48795832306454,0.000486723940665302,0.00116374715079903,"RPL27A","6157","ribosomal protein L27a"
"ENSG00000100147",47.9129006988445,-1.022487848141,0.293167568143481,-3.48772497113519,0.000487148899376656,0.00116457428694455,"CCDC134","79879","coiled-coil domain containing 134"
"ENSG00000003989",876.363175868484,0.287968469105458,0.0825681162341331,3.48764731762663,0.00048729039139969,0.00116472361149021,"SLC7A2","6542","solute carrier family 7 member 2"
"ENSG00000090238",177.467697685611,0.481316530016961,0.138011787463486,3.48750305218896,0.000487553358392255,0.00116516319052782,"YPEL3","83719","yippee like 3"
"ENSG00000178896",213.082637182355,0.441853543181966,0.126723107701083,3.48676378916006,0.000488902964715817,0.00116819907489976,"EXOSC4","54512","exosome component 4"
"ENSG00000112531",2321.35842112236,0.193829603869451,0.0555929228300062,3.48658775258406,0.00048922485210675,0.00116877871135505,"QKI","9444","QKI, KH domain containing RNA binding"
"ENSG00000196236",318.782325894623,0.375054125110742,0.107580758979619,3.48625654501838,0.000489831009418655,0.00117003718262758,"XPNPEP3","63929","X-prolyl aminopeptidase 3"
"ENSG00000133943",139.815163448365,0.580099229753814,0.166400721174474,3.48615814678814,0.000490011227182721,0.001170277988368,"DGLUCY","80017","D-glutamate cyclase"
"ENSG00000140992",709.144397300683,-0.253005766729514,0.0725801744481786,-3.48587983775318,0.000490521288979193,0.00117130634429283,"PDPK1","5170","3-phosphoinositide dependent protein kinase 1"
"ENSG00000135632",383.532823408379,-0.338690087602263,0.0972527599089146,-3.48257558880051,0.000496614997304198,0.0011856652892061,"SMYD5","10322","SMYD family member 5"
"ENSG00000172164",218.458406833661,-0.43657411838876,0.125368427005275,-3.48232907453158,0.000497072437753733,0.00118656520693465,"SNTB1","6641","syntrophin beta 1"
